343.6000	0.0232704
343.4000	0.0239942
343.2000	0.0244428
343.0000	0.0245614
342.8000	0.0244669
342.6000	0.0240698
342.4000	0.0234601
342.2000	0.0229356
342.0000	0.0223351
341.8000	0.0217469
341.6000	0.0212765
341.4000	0.0210645
341.2000	0.020877
341.0000	0.0208202
340.8000	0.0210034
340.6000	0.021121
340.4000	0.0211016
340.2000	0.0208484
340.0000	0.020538
339.8000	0.0201513
339.6000	0.0199023
339.4000	0.0193281
339.2000	0.0184015
339.0000	0.0173818
338.8000	0.0166254
338.6000	0.0161197
338.4000	0.0157142
338.2000	0.0154202
338.0000	0.0149858
337.8000	0.0147974
337.6000	0.015013
337.4000	0.015445
337.2000	0.0158395
337.0000	0.0160463
336.8000	0.016299
336.6000	0.0167046
336.4000	0.0175226
336.2000	0.0183084
336.0000	0.0189352
335.8000	0.0194457
335.6000	0.0200179
335.4000	0.0206058
335.2000	0.0214901
335.0000	0.022683
334.8000	0.0238657
334.6000	0.02489
334.4000	0.0258659
334.2000	0.0269744
334.0000	0.0283244
333.8000	0.0296819
333.6000	0.0309079
333.4000	0.0316901
333.2000	0.0320729
333.0000	0.0321749
332.8000	0.0323275
332.6000	0.0325678
332.4000	0.0324604
332.2000	0.0321991
332.0000	0.0319429
331.8000	0.0317587
331.6000	0.0316226
331.4000	0.0315779
331.2000	0.0316115
331.0000	0.0314665
330.8000	0.0310582
330.6000	0.0305177
330.4000	0.0296707
330.2000	0.0287338
330.0000	0.0277779
329.8000	0.026679
329.6000	0.0255454
329.4000	0.0242363
329.2000	0.0229916
329.0000	0.0221422
328.8000	0.0218031
328.6000	0.0215464
328.4000	0.0209969
328.2000	0.0204156
328.0000	0.019786
327.8000	0.019444
327.6000	0.019411
327.4000	0.0193676
327.2000	0.0190112
327.0000	0.0185802
326.8000	0.0183277
326.6000	0.0184004
326.4000	0.0185287
326.2000	0.0187019
326.0000	0.0188117
325.8000	0.0188027
325.6000	0.0186775
325.4000	0.018493
325.2000	0.0184868
325.0000	0.0185844
324.8000	0.0186156
324.6000	0.0184351
324.4000	0.0181806
324.2000	0.0179891
324.0000	0.018038
323.8000	0.0181334
323.6000	0.0180161
323.4000	0.0176587
323.2000	0.0171908
323.0000	0.0169547
322.8000	0.0168566
322.6000	0.0166936
322.4000	0.0164753
322.2000	0.0163907
322.0000	0.0162442
321.8000	0.0160404
321.6000	0.0157067
321.4000	0.0151604
321.2000	0.0144828
321.0000	0.0137103
320.8000	0.0127885
320.6000	0.0119098
320.4000	0.0110957
320.2000	0.0105512
320.0000	0.0104856
319.8000	0.0106851
319.6000	0.0110687
319.4000	0.0114756
319.2000	0.0120928
319.0000	0.0128676
318.8000	0.013639
318.6000	0.0141078
318.4000	0.0143384
318.2000	0.0143394
318.0000	0.0140712
317.8000	0.0137444
317.6000	0.0130193
317.4000	0.0118872
317.2000	0.0102816
317.0000	0.008683
316.8000	0.006845
316.6000	0.00454432
316.4000	0.00194885
316.2000	-0.000718994
316.0000	-0.00355521
315.8000	-0.00677724
315.6000	-0.00999302
315.4000	-0.0136409
315.2000	-0.017602
315.0000	-0.0219493
314.8000	-0.0266405
314.6000	-0.0318081
314.4000	-0.0372551
314.2000	-0.0428224
314.0000	-0.0489452
313.8000	-0.0552566
313.6000	-0.0616137
313.4000	-0.0675678
313.2000	-0.0731983
313.0000	-0.0785634
312.8000	-0.0841231
312.6000	-0.0897233
312.4000	-0.0950928
312.2000	-0.100583
312.0000	-0.106472
311.8000	-0.112918
311.6000	-0.119755
311.4000	-0.12709
311.2000	-0.134497
311.0000	-0.142048
310.8000	-0.149618
310.6000	-0.157197
310.4000	-0.164686
310.2000	-0.17177
310.0000	-0.178826
309.8000	-0.185664
309.6000	-0.192547
309.4000	-0.19958
309.2000	-0.207038
309.0000	-0.214708
308.8000	-0.222496
308.6000	-0.230407
308.4000	-0.238636
308.2000	-0.247096
308.0000	-0.255634
307.8000	-0.264032
307.6000	-0.272182
307.4000	-0.280365
307.2000	-0.288426
307.0000	-0.296274
306.8000	-0.303755
306.6000	-0.310904
306.4000	-0.31783
306.2000	-0.324894
306.0000	-0.332108
305.8000	-0.339394
305.6000	-0.34662
305.4000	-0.353701
305.2000	-0.360538
305.0000	-0.367034
304.8000	-0.373187
304.6000	-0.378761
304.4000	-0.383964
304.2000	-0.388703
304.0000	-0.393151
303.8000	-0.397574
303.6000	-0.401965
303.4000	-0.406538
303.2000	-0.411115
303.0000	-0.415805
302.8000	-0.420605
302.6000	-0.425457
302.4000	-0.430391
302.2000	-0.435131
302.0000	-0.439479
301.8000	-0.4437
301.6000	-0.447609
301.4000	-0.45139
301.2000	-0.454787
301.0000	-0.458066
300.8000	-0.461147
300.6000	-0.464181
300.4000	-0.467533
300.2000	-0.471087
300.0000	-0.474489
299.8000	-0.477758
299.6000	-0.480813
299.4000	-0.483954
299.2000	-0.48696
299.0000	-0.489755
298.8000	-0.492282
298.6000	-0.494477
298.4000	-0.496485
298.2000	-0.498621
298.0000	-0.500765
297.8000	-0.502638
297.6000	-0.504026
297.4000	-0.504998
297.2000	-0.505808
297.0000	-0.506697
296.8000	-0.507424
296.6000	-0.50775
296.4000	-0.508065
296.2000	-0.508385
296.0000	-0.50862
295.8000	-0.509291
295.6000	-0.509856
295.4000	-0.509963
295.2000	-0.509765
295.0000	-0.509542
294.8000	-0.5089
294.6000	-0.507974
294.4000	-0.507005
294.2000	-0.505555
294.0000	-0.503467
293.8000	-0.501249
293.6000	-0.499184
293.4000	-0.497415
293.2000	-0.496004
293.0000	-0.494302
292.8000	-0.49212
292.6000	-0.489761
292.4000	-0.487612
292.2000	-0.485236
292.0000	-0.482589
291.8000	-0.479603
291.6000	-0.476089
291.4000	-0.472651
291.2000	-0.469537
291.0000	-0.466101
290.8000	-0.462231
290.6000	-0.4584
290.4000	-0.454503
290.2000	-0.450309
290.0000	-0.446469
289.8000	-0.442645
289.6000	-0.43865
289.4000	-0.434715
289.2000	-0.431057
289.0000	-0.427236
288.8000	-0.423551
288.6000	-0.420265
288.4000	-0.416734
288.2000	-0.412963
288.0000	-0.409108
287.8000	-0.404843
287.6000	-0.400033
287.4000	-0.395004
287.2000	-0.389526
287.0000	-0.383619
286.8000	-0.377617
286.6000	-0.371516
286.4000	-0.365382
286.2000	-0.359577
286.0000	-0.354396
285.8000	-0.349667
285.6000	-0.345354
285.4000	-0.34143
285.2000	-0.33757
285.0000	-0.333953
284.8000	-0.330654
284.6000	-0.327423
284.4000	-0.324327
284.2000	-0.32149
284.0000	-0.318818
283.8000	-0.316302
283.6000	-0.314167
283.4000	-0.312293
283.2000	-0.310303
283.0000	-0.308428
282.8000	-0.306494
282.6000	-0.304327
282.4000	-0.301896
282.2000	-0.299539
282.0000	-0.296954
281.8000	-0.294066
281.6000	-0.290894
281.4000	-0.287617
281.2000	-0.284205
281.0000	-0.280758
280.8000	-0.277051
280.6000	-0.272922
280.4000	-0.268566
280.2000	-0.263733
280.0000	-0.25861
279.8000	-0.253559
279.6000	-0.248374
279.4000	-0.243198
279.2000	-0.238309
279.0000	-0.233565
278.8000	-0.228946
278.6000	-0.224608
278.4000	-0.220818
278.2000	-0.217498
278.0000	-0.214216
277.8000	-0.210882
277.6000	-0.207372
277.4000	-0.203886
277.2000	-0.2004
277.0000	-0.196907
276.8000	-0.193083
276.6000	-0.188628
276.4000	-0.183898
276.2000	-0.179216
276.0000	-0.174851
275.8000	-0.17066
275.6000	-0.166238
275.4000	-0.16194
275.2000	-0.157738
275.0000	-0.153616
274.8000	-0.149901
274.6000	-0.146244
274.4000	-0.142572
274.2000	-0.138763
274.0000	-0.134808
273.8000	-0.13071
273.6000	-0.126928
273.4000	-0.123435
273.2000	-0.119893
273.0000	-0.116529
272.8000	-0.113067
272.6000	-0.109785
272.4000	-0.107135
272.2000	-0.104898
272.0000	-0.102622
271.8000	-0.100281
271.6000	-0.0981795
271.4000	-0.0962097
271.2000	-0.094279
271.0000	-0.0920427
270.8000	-0.089782
270.6000	-0.0874926
270.4000	-0.0850078
270.2000	-0.0826336
270.0000	-0.0803985
269.8000	-0.0782381
269.6000	-0.0762335
269.4000	-0.0743905
269.2000	-0.0726092
269.0000	-0.0708073
268.8000	-0.0689916
268.6000	-0.0673357
268.4000	-0.0653349
268.2000	-0.0630336
268.0000	-0.0609323
267.8000	-0.0588141
267.6000	-0.0566912
267.4000	-0.0543016
267.2000	-0.0518685
267.0000	-0.0495173
266.8000	-0.047507
266.6000	-0.0454788
266.4000	-0.0431929
266.2000	-0.0411122
266.0000	-0.0390556
265.8000	-0.0369057
265.6000	-0.03511
265.4000	-0.033553
265.2000	-0.0319072
265.0000	-0.0303402
264.8000	-0.0290355
264.6000	-0.027725
264.4000	-0.0264563
264.2000	-0.0255648
264.0000	-0.0246876
263.8000	-0.0237423
263.6000	-0.0229009
263.4000	-0.0219153
263.2000	-0.0210585
263.0000	-0.0203604
262.8000	-0.0193612
262.6000	-0.018428
262.4000	-0.017747
262.2000	-0.0172082
262.0000	-0.0167827
261.8000	-0.0167385
261.6000	-0.0169179
261.4000	-0.0169214
261.2000	-0.0167345
261.0000	-0.0165235
260.8000	-0.0160469
260.6000	-0.0150675
260.4000	-0.0136572
260.2000	-0.011964
260.0000	-0.0103778
259.8000	-0.00925004
259.6000	-0.00862954
259.4000	-0.00835055
259.2000	-0.00816798
259.0000	-0.00822411
258.8000	-0.00862473
258.6000	-0.00944854
258.4000	-0.00994031
258.2000	-0.0098832
258.0000	-0.00931937
257.8000	-0.00834651
257.6000	-0.00698756
257.4000	-0.00595833
257.2000	-0.00516246
257.0000	-0.00423768
256.8000	-0.00308954
256.6000	-0.00201684
256.4000	-0.00125195
256.2000	-0.00110097
256.0000	-0.00144894
255.8000	-0.00163788
255.6000	-0.000922038
255.4000	0.000639047
255.2000	0.00246351
255.0000	0.00404582
254.8000	0.00553249
254.6000	0.00726831
254.4000	0.00925842
254.2000	0.0111287
254.0000	0.0127043
253.8000	0.0136628
253.6000	0.0141734
253.4000	0.0145951
253.2000	0.0155313
253.0000	0.0167279
252.8000	0.0178933
252.6000	0.0192162
252.4000	0.0203915
252.2000	0.0215126
252.0000	0.0229344
251.8000	0.024659
251.6000	0.0261561
251.4000	0.0270308
251.2000	0.0276085
251.0000	0.0278804
250.8000	0.0280641
250.6000	0.0284415
250.4000	0.0286645
250.2000	0.028459
250.0000	0.0281053
249.8000	0.0280432
249.6000	0.0283017
249.4000	0.0285482
249.2000	0.0289123
249.0000	0.0292178
248.8000	0.0295042
248.6000	0.0298442
248.4000	0.0300188
248.2000	0.0302641
248.0000	0.030473
247.8000	0.0307724
247.6000	0.0310345
247.4000	0.031386
247.2000	0.0319821
247.0000	0.0328227
246.8000	0.0340911
246.6000	0.0355412
246.4000	0.0371421
246.2000	0.0394213
246.0000	0.042719
245.8000	0.0466427
245.6000	0.0503185
245.4000	0.0535654
245.2000	0.0566543
245.0000	0.0595248
244.8000	0.0626742
244.6000	0.0656432
244.4000	0.0680025
244.2000	0.0701652
244.0000	0.0722666
243.8000	0.0745298
243.6000	0.0771417
243.4000	0.0803984
243.2000	0.0837541
243.0000	0.0869399
242.8000	0.0902399
242.6000	0.0933521
242.4000	0.0964039
242.2000	0.0995423
242.0000	0.101906
241.8000	0.103256
241.6000	0.104164
241.4000	0.10531
241.2000	0.10669
241.0000	0.108227
240.8000	0.10969
240.6000	0.11066
240.4000	0.112185
240.2000	0.11468
240.0000	0.117461
239.8000	0.11991
239.6000	0.122271
239.4000	0.124146
239.2000	0.125363
239.0000	0.126867
238.8000	0.127964
238.6000	0.128306
238.4000	0.128151
238.2000	0.127731
238.0000	0.126605
237.8000	0.12524
237.6000	0.123959
237.4000	0.121916
237.2000	0.119215
237.0000	0.116234
236.8000	0.112537
236.6000	0.108905
236.4000	0.105571
236.2000	0.101514
236.0000	0.0965519
235.8000	0.0910891
235.6000	0.0854295
235.4000	0.0788721
235.2000	0.0719062
235.0000	0.0644206
234.8000	0.055249
234.6000	0.045098
234.4000	0.0338361
234.2000	0.0218125
234.0000	0.00928439
233.8000	-0.00402635
233.6000	-0.0183311
233.4000	-0.0337661
233.2000	-0.0501298
233.0000	-0.0673765
232.8000	-0.0850919
232.6000	-0.103586
232.4000	-0.124647
232.2000	-0.147896
232.0000	-0.173015
231.8000	-0.200242
231.6000	-0.22959
231.4000	-0.260547
231.2000	-0.293494
231.0000	-0.329156
230.8000	-0.366458
230.6000	-0.404713
230.4000	-0.443707
230.2000	-0.48323
230.0000	-0.523618
229.8000	-0.56506
229.6000	-0.60678
229.4000	-0.648548
229.2000	-0.690691
229.0000	-0.732847
228.8000	-0.775808
228.6000	-0.820166
228.4000	-0.865061
228.2000	-0.909746
228.0000	-0.955219
227.8000	-1.00131
227.6000	-1.04671
227.4000	-1.0919
227.2000	-1.13714
227.0000	-1.18105
226.8000	-1.2232
226.6000	-1.26519
226.4000	-1.30713
226.2000	-1.34898
226.0000	-1.39141
225.8000	-1.43447
225.6000	-1.47767
225.4000	-1.52169
225.2000	-1.56755
225.0000	-1.61457
224.8000	-1.66243
224.6000	-1.71052
224.4000	-1.75846
224.2000	-1.80629
224.0000	-1.85426
223.8000	-1.90253
223.6000	-1.95006
223.4000	-1.99822
223.2000	-2.04663
223.0000	-2.09524
222.8000	-2.14486
222.6000	-2.19566
222.4000	-2.24748
222.2000	-2.29993
222.0000	-2.35401
221.8000	-2.40949
221.6000	-2.46541
221.4000	-2.5228
221.2000	-2.58147
221.0000	-2.64006
220.8000	-2.69888
220.6000	-2.75812
220.4000	-2.81802
220.2000	-2.87874
220.0000	-2.94088
219.8000	-3.00379
219.6000	-3.06709
219.4000	-3.13251
219.2000	-3.20016
219.0000	-3.27022
218.8000	-3.34327
218.6000	-3.41913
218.4000	-3.4978
218.2000	-3.57918
218.0000	-3.66355
217.8000	-3.75068
217.6000	-3.83982
217.4000	-3.93258
217.2000	-4.02785
217.0000	-4.1253
216.8000	-4.22552
216.6000	-4.32929
216.4000	-4.4374
216.2000	-4.54935
216.0000	-4.66565
215.8000	-4.78497
215.6000	-4.90804
215.4000	-5.03669
215.2000	-5.16987
215.0000	-5.3081
214.8000	-5.45044
214.6000	-5.59577
214.4000	-5.74599
214.2000	-5.90253
214.0000	-6.0647
213.8000	-6.23184
213.6000	-6.40397
213.4000	-6.58033
213.2000	-6.76184
213.0000	-6.95044
212.8000	-7.14583
212.6000	-7.34718
212.4000	-7.55284
212.2000	-7.76444
212.0000	-7.98159
211.8000	-8.20627
211.6000	-8.43885
211.4000	-8.67814
211.2000	-8.92029
211.0000	-9.16504
210.8000	-9.41332
210.6000	-9.6685
210.4000	-9.93058
210.2000	-10.1976
210.0000	-10.467
209.8000	-10.7388
209.6000	-11.0158
209.4000	-11.2984
209.2000	-11.5909
209.0000	-11.8848
208.8000	-12.1784
208.6000	-12.4652
208.4000	-12.7507
208.2000	-13.0367
208.0000	-13.3185
207.8000	-13.5974
207.6000	-13.8695
207.4000	-14.1339
207.2000	-14.3924
207.0000	-14.6501
206.8000	-14.9109
206.6000	-15.1658
206.4000	-15.4078
206.2000	-15.6372
206.0000	-15.8491
205.8000	-16.0394
205.6000	-16.215
205.4000	-16.3652
205.2000	-16.4904
205.0000	-16.5845
204.8000	-16.6515
204.6000	-16.6968
204.4000	-16.7377
204.2000	-16.7648
204.0000	-16.7675
203.8000	-16.7488
203.6000	-16.7012
203.4000	-16.6264
203.2000	-16.5314
203.0000	-16.4248
202.8000	-16.2833
202.6000	-16.0953
202.4000	-15.8644
202.2000	-15.574
202.0000	-15.2355
201.8000	-14.852
201.6000	-14.4427
201.4000	-13.9947
201.2000	-13.5205
201.0000	-13.0217
200.8000	-12.4943
200.6000	-11.9622
200.4000	-11.3991
200.2000	-10.8087
200.0000	-10.2097
199.8000	-9.58936
199.6000	-8.96077
199.4000	-8.33526
199.2000	-7.73364
199.0000	-7.14557
198.8000	-6.52122
198.6000	-5.91868
198.4000	-5.32691
198.2000	-4.74624
198.0000	-4.20934
197.8000	-3.62987
197.6000	-3.03407
197.4000	-2.43308
197.2000	-1.84453
197.0000	-1.24536
196.8000	-0.6072
196.6000	0.034475
196.4000	0.710278
196.2000	1.30109
196.0000	1.82166
195.8000	2.32388
195.6000	2.75817
195.4000	3.14699
195.2000	3.48272
195.0000	3.81758
194.8000	4.0884
194.6000	4.2447
194.4000	4.33191
194.2000	4.36567
194.0000	4.36384
193.8000	4.32254
193.6000	4.16643
193.4000	3.907
193.2000	3.59855
193.0000	3.29309
192.8000	3.0174
192.6000	2.71158
192.4000	2.41061
192.2000	2.09881
192.0000	1.85625
191.8000	1.65799
191.6000	1.46643
191.4000	1.30848
191.2000	1.17542
191.0000	1.07896
190.8000	0.987917
190.6000	0.960878
190.4000	1.0085
190.2000	1.1232
190.0000	1.27012
